# params:
# num. input: 15
# K: 100
# sparseness: 0.50
# num. corrupt: 0
# num. dropout: 0
# num. GD steps: 20
# num. trials: 50
trial	num patterns	pattern size	num. corrupt units	avg. acc
0	15	100	0	0.9580
1	15	100	0	0.9680
2	15	100	0	0.9973
3	15	100	0	1.0000
4	15	100	0	0.9813
5	15	100	0	0.9987
6	15	100	0	0.9940
7	15	100	0	0.9040
8	15	100	0	0.9733
9	15	100	0	0.9940
10	15	100	0	0.9593
11	15	100	0	0.9960
12	15	100	0	0.9833
13	15	100	0	0.9660
14	15	100	0	0.9940
15	15	100	0	0.9813
16	15	100	0	0.9993
17	15	100	0	0.9473
18	15	100	0	0.9153
19	15	100	0	0.9967
20	15	100	0	0.9940
21	15	100	0	0.9993
22	15	100	0	0.9573
23	15	100	0	0.9913
24	15	100	0	0.9993
25	15	100	0	0.9793
26	15	100	0	0.9767
27	15	100	0	0.9780
28	15	100	0	0.9873
29	15	100	0	0.9867
30	15	100	0	0.9807
31	15	100	0	0.9933
32	15	100	0	0.9520
33	15	100	0	0.8880
34	15	100	0	0.9873
35	15	100	0	0.9913
36	15	100	0	0.9613
37	15	100	0	0.9907
38	15	100	0	0.9967
39	15	100	0	0.9907
40	15	100	0	0.9727
41	15	100	0	0.9900
42	15	100	0	0.9967
43	15	100	0	0.9793
44	15	100	0	0.9940
45	15	100	0	0.9900
46	15	100	0	0.9720
47	15	100	0	0.9813
48	15	100	0	0.9993
49	15	100	0	0.9993
# overall average accuracy: 0.9793
