# params:
# num. input: 10
# K: 100
# sparseness: 0.50
# num. corrupt: 0
# num. dropout: 0
# num. GD steps: 20
# num. trials: 50
trial	num patterns	pattern size	num. corrupt units	avg. acc
0	10	100	0	1.0000
1	10	100	0	1.0000
2	10	100	0	1.0000
3	10	100	0	0.9990
4	10	100	0	1.0000
5	10	100	0	0.9960
6	10	100	0	1.0000
7	10	100	0	0.9960
8	10	100	0	1.0000
9	10	100	0	1.0000
10	10	100	0	1.0000
11	10	100	0	1.0000
12	10	100	0	1.0000
13	10	100	0	1.0000
14	10	100	0	1.0000
15	10	100	0	0.9990
16	10	100	0	0.9970
17	10	100	0	1.0000
18	10	100	0	1.0000
19	10	100	0	0.9990
20	10	100	0	1.0000
21	10	100	0	0.9940
22	10	100	0	1.0000
23	10	100	0	1.0000
24	10	100	0	1.0000
25	10	100	0	1.0000
26	10	100	0	1.0000
27	10	100	0	1.0000
28	10	100	0	0.9970
29	10	100	0	1.0000
30	10	100	0	0.9880
31	10	100	0	1.0000
32	10	100	0	1.0000
33	10	100	0	0.9970
34	10	100	0	0.9970
35	10	100	0	1.0000
36	10	100	0	0.9970
37	10	100	0	1.0000
38	10	100	0	0.9980
39	10	100	0	0.9990
40	10	100	0	0.9990
41	10	100	0	1.0000
42	10	100	0	1.0000
43	10	100	0	1.0000
44	10	100	0	0.9780
45	10	100	0	0.9760
46	10	100	0	1.0000
47	10	100	0	0.9990
48	10	100	0	0.9980
49	10	100	0	0.9980
# overall average accuracy: 0.9980
